item_id,book_title,author,average_rating
62848,Introduction to Human Factors Engineering,Christopher D. Wickens,3.83
62849,Human Factors in Engineering and Design,Mark S. Sanders,4.14
62850,Human Factors in Flight,Frank H. Hawkins,3.65
62851,The Human Factor,Graham Greene,3.91
62852,The Human Factor: Revolutionizing the Way People Live with Technology,Kim J. Vicente,3.96
62853,Human Factors for Technical Communicators,Marlana Coe,3.42
62854,Handbook of Human Factors and Ergonomics,Gavriel Salvendy,4.35
62855,Handbook of Human Factors and Ergonomics Methods,Karel Brookhuis,4
62856,Human Factors in Systems Engineering,Alphonse Chapanis,3.88
62857,Handbook of Aviation Human Factors,Michael Garland,3.33
62859,Defensa apasionada del idioma español,Alex Grijelmo,4.05
62861,Memorial en defensa de las costumbres moriscas,Francisco Núñez Muley,4
62862,Defensa De La Fe.,Pablo Hoff,4
62871,En el Santuario del Alma,Paramahansa Yogananda,4.52
62872,Sanctuaries of the Heart / Santuarios del Corazón: A novella in English and Spanish,Margarita Cota-Cárdenas,2.25
62875,Santuarios Seguros: Prevencion del Abuso Infantil y Juvenil en la Iglesia,Joy Thornburg Melton,0
62876,El Santuario de Chimayo,Stephen F. De Borhegyi,0
62882,Santuario,William Faulkner,3.64
62891,"Oh, Jerusalén",Dominique Lapierre,4.31
62893,The Dancing Skeletons Tunnel Book / El Gran Baile de Calaveras Libro del Túnel: Take a Peek at Posada's Calaveras!,Joan Sommers,4.5
62897,Como Estudiar la Biblia: Manual de Estudio Biblico de los Navegantes,Baptist Spanish Publishing House,4.5
62901,"Sharpe's Trafalgar (Sharpe, #4)",Bernard Cornwell,4.08
62902,Ramage At Trafalgar,Dudley Pope,4.16
62904,The Trafalgar Companion: The Complete Guide to History's Most Famous Sea Battle and the Life of Admiral Lord Nelson,Mark Adkin,4.64
62905,Trafalgar's Lost Hero: Admiral Lord Collingwood and the Defeat of Napoleon,Max    Adams,4.32
62907,"Nelson's Surgeon: William Beatty, Naval Medicine, and the Battle of Trafalgar",Laurence Brockliss,3.57
62908,Decision at Trafalgar: The Story of the Greatest British Naval Battle of the Age of Nelson,Dudley Pope,4.12
62909,Trafalgar and the Spanish Navy: The Spanish Experience of Sea Power,John D. Harbron,3.88
62910,Trafalgar 1805: Nelson’s Crowning Victory,Gregory Fremont-Barnes,4
62911,"The Enemy at Trafalgar: Eyewitness Narratives,Dispatches and Letters from the French and Spanish Fleets",Edward Fraser,3.8
62912,"Ships of Trafalgar: The British, French and Spanish Fleets, October 1805",Peter Goodwin,4.33
62913,Nelson's Fleet at Trafalgar,Brian Lavery,4.5
62914,"Trafalgar: Countdown to Battle, 1803-1805",Alan Schom,3.93
62915,Trafalgar Square: A Visual History of London's Landmark Through Time,Jean Hood,3.75
62918,Hollywood and the O.K. Corral: Portrayals of the Gunfight and Wyatt Earp,Michael F. Blake,3.8
62919,The Legend of the O.K. Corral,Ed Finn,2.6
62922,Wyatt Earp: The Ok Corral and the Law of the American West,William L. Urban,3.25
62923,My Denali: Exploring Alaska's Favorite National Park,Kimberly Corral,4.75
62924,Blood in the Streets: Concealed Carry and the Ok Corral - Overcoming the Lies,Skip Coryell,4.2
62925,El Cid,José Luis Corral,3.58
62929,El salón dorado,José Luis Corral,3.91
62934,La cólera de Atila,José Luis Rodríguez del Corral,3.08
62937,Trafalgar,José Luis Corral,3.45
62938,El amuleto de bronce: La epopeya de Gengis Khan,José Luis Corral,3.88
62939,Arde Nueva York?,Dominique Lapierre,3.13
62940,Como despertar el tercer ojo/Awakening the Third Eye,Samuel Sagan,4.16
62943,El tercer lado de los ojos,Giorgio Faletti,3.55
62944,El tercer ojo,T. Lobsang Rampa,3.95
62947,Fausto Melotti,Rubi Fuchs,0
62948,The Liver: Biology and Pathobiology,Francis V. Chisari,0
62956,Fast Company's Greatest Hits: Ten Years of the Most Innovative Ideas in Business,Mark Vamos,3.77
62957,Fast Company: How Six Master Gamblers Defy the Odds - and Always Win,Jon Bradshaw,3.9
62958,Fast Company The Rules of Business: 55 Essential Ideas to Help Smart People (and Organizations) Perform At Their Best,Fast Company,3.8
62959,"Fast Company (Winning Season, #3)",Rich Wallace,4.24
62960,"In Good Company: The Fast Track from the Corporate World to Poverty, Chastity, and Obedience",James     Martin,4.24
62961,Fast Company,David M.  Gross,3.08
62962,"Wiley Fastcompany Reader Series, Business Ethics",Fast Company,3
62963,"Slow Days, Fast Company: The World, the Flesh, and L.A.: Tales",Eve Babitz,4.23
62964,"Wiley Fastcompany Reader Series, Leadership",Fast Company,3.67
62966,Un tranvía en SP,Unai Elorriaga,3.23
62967,El Pelo De Van't Hoff/van't Hoff's Hair,Unai Elorriaga,3.48
62972,Conversación en La Catedral,Mario Vargas Llosa,4.33
62977,"Die Darstellung Deutschlands In Der Französischen Wochenpresse, 1982 Bis 1990: Eine Untersuchung Der Zeitschriften L'express, Le Nouvel Observateur, Le Point Und Valeurs Actuelles",Claudia Kübler,0
62980,"Un itinéraire intellectuel: L'historien journaliste, de France-Observateur au Nouvel Observateur (1958-1997)",François Furet,0
62981,The Alter Ego Collection Volume 1,Roy Thomas,3.25
62982,Alter Ego: Avatars and Their Creators,Robbie Cooper,3.44
62992,The Time Ships,Stephen Baxter,3.94
62994,The Happiness Trip: A Scientific Journey,Eduardo Punset,3.38
62995,Information Resources and Coporate Growth,Eduardo Punset,5
62996,"Mind, Life, and Universe: Conversations with Great Scientists of Our Time",Lynn Margulis,3.95
62999,"Palco De Sombra: Escritos Taurinos, 1985 1991",Felipe Benítez Reyes,4
63003,"La Alquimia En Abaddón, El Exterminador",Queli Pariente,0
63008,La caverna de las ideas,José Carlos Somoza,3.87
63016,"Notre Dame Inspirations: The University's Most Successful Alumni Talk about Life, Spirituality, Football - And Everything Else Under the Dome",Hannah Storm,5
63017,"Game Day: Notre Dame Football: The Greatest Games, Players, Coaches and Teams in the Glorious Tradition of Fighting Irish Football",Athlon Sports,3.2
63018,"The Spirit of Notre Dame: Legends, Traditions, and Inspiration from One of America#S Most Beloved Universities",Jeremy Langford,3.46
63019,For Notre Dame Fans Only: The New Saturday Bible,Rich Wolfe,4.29
63021,The Notre Dame Football Encyclopedia: The Ultimate Guide to America's Favorite College Team,Keith Marder,3.5
63028,Last Evenings on Earth,Roberto Bolaño,4.11
63029,Amulet,Roberto Bolaño,3.78
63030,Distant Star,Roberto Bolaño,3.91
63031,By Night in Chile,Roberto Bolaño,3.87
63035,Para Roberto Bolaño (Coleccion Dorada),Jorge Herralde,3.26
63036,Putas asesinas,Roberto Bolaño,3.86
63037,Ninety-Three,Victor Hugo,4.08
63038,The Man Who Laughs,Victor Hugo,4.23
63039,The Essential Victor Hugo,Victor Hugo,4.05
63040,The Last Day of a Condemned Man,Victor Hugo,4.01
63041,Hernani: A Tragedy in Five Acts,Victor Hugo,3.46
63042,"Victor Hugo: Four Plays: Hernani , Marion De Lorme , Lucrece Borgia , Ruy Blas",Victor Hugo,3.7
63043,Victor Hugo: A Biography,Graham Robb,4.05
63044,School Law and the Public Schools: A Practical Guide for Educational Leaders,Nathan L. Essex,3.5
63046,Ethics and Law for School Psychologists,Susan Jacob,3.96
63047,American Public School Law,Kern Alexander,3.62
63048,How to Get Into the Top Law Schools,Richard Montauk,3.82
63049,Public School Law: Teacher's and Student's Rights,Nelda H. Cambron-McCabe,3.14
63050,Acing Your First Year of Law School: The Ten Steps to Success You Won't Learn in Class,Shana Connell Noyes,3.11
63057,Drugs and Crime,Neil Harris,0
63058,Great Expectations: Understanding The New Title I,Leigh M. Manasevit,0
63059,Education and the Legal System: A Guide to Understanding the Law,Susan D. Looney,0
63060,The Entrepreneur S Guide to Business Law,Constance E. Bagley,4.19
63061,Confessions of a Real Estate Entrepreneur: What It Takes to Win in High-Stakes Commercial Real Estate: What It Takes to Win in High-Stakes Commercial Real Estate,James A. Randel,3.98
63062,The Startup Company Bible for Entrepreneurs (Soft Back),Michael George Stathis,4.11
63063,Entrepreneur's Toolkit: Tools and Techniques to Launch and Grow Your New Business,Harvard Business School Press,3.87
63064,"From Entrepreneur to Infopreneur: Make Money with Books, Ebooks, and Information Products",Stephanie Chandler,3.5
63065,"The Entrepreneur Diet: The On-The-Go Plan for Fitness, Weight Loss and Healthy Living",Tom Weede,3.4
63066,62/Modelo para armar,Julio Cortázar,4.13
63068,The Bureaucratic Entrepreneur: How to Be Effective in Any Unruly Organization,Richard N. Haass,3.86
63070,Desastres: Modelo Para Armar,Marisela Benavides,0
63071,Planificar Planificando: Un Modelo Para Armar,Ana M. Encabo,0
63072,The Global Entrepreneur: Taking Your Business International,James F. Foley,3.4
63077,Homenaje a Dulce Maria Loynaz: Premio Cervantes 1993/Obra Literaria : Poesia Y Prosa : Estudios Y Comentarios (Coleccion Clasicos Cubanos),Dulce María Loynaz,5
63079,Amphitryon,Ignacio Padilla,3.63
63080,Diablo Guardián,Xavier Velasco,4.11
63084,Premio Nobel: Once Grandes Escritores del Mundo Hispanico = Nobel Prize: Eleven Great Writers of the Hispanic World,Bárbara Mujica,3
63087,Follow Your Shadow: Premio Furla Per L'Arte: Young Italian Artists,Giacinto Di Pietrantonio,0
63096,Queremos tanto a Glenda,Julio Cortázar,4.01
63098,The Sound of No Hands Clapping,Toby Young,2.92
63103,Storm on the Mountain: One Young Man's Search for Meaning at Summer Camp,Toby Kane,4.5
63105,Arañas Viudas Negras / Black Widow Spiders,Eric Ethan,2.5
63106,Arañas Viuda Negra,Louise Martin,4.25
63108,"Amor, etcétera",Julian Barnes,3.7
63110,Mr Vertigo,Paul Auster,3.93
63113,Fernando Pessoa and Co.: Selected Poems,Fernando Pessoa,4.32
63114,Poems of Fernando Pessoa,Fernando Pessoa,4.52
63115,The Selected Prose of Fernando Pessoa,Fernando Pessoa,4.31
63116,A Little Larger Than the Entire Universe: Selected Poems,Fernando Pessoa,4.4
63117,The Education of the Stoic,Fernando Pessoa,3.97
63119,A Centenary Pessoa,Fernando Pessoa,4.4
63120,Atlantic Poets: Fernando Pessoa's Turn in Anglo-American Modernism,Irene Ramalho Santos,0
63123,Antología poética: El poeta es un fingidor,Fernando Pessoa,4.44
63133,In the Freud Archives,Janet Malcolm,4.16
63135,The Purloined Clinic: Selected Writings,Janet Malcolm,4.11
63136,Diana & Nikon: Essays on Photography,Janet Malcolm,4.05
63138,La invención de Morel,Adolfo Bioy Casares,4.06
63141,The Story of Christianity: Volume 1: The Early Church to the Reformation (Story of Christianity),Justo L. González,4.15
63143,Church History: An Essential Guide,Justo L. González,3.81
63144,A Concise History of Christian Doctrine,Justo L. González,3.93
63145,A History of Christian Thought Volume III: From the Protestant Reformation to the Twentieth Century,Justo L. González,3.9
63146,"Historia del Cristianismo, Tomo 1: Desde la era de los mártires hasta la era de los sueños frustrados",Justo L. González,4.15
63148,Introducción a la teología cristiana,Justo L. González,4
63152,El Libro de Las Arenas Movedizas = The Quicksand Book,Tomie dePaola,3.66
63159,Así habló Zaratustra,Friedrich Nietzsche,4.06
63162,Así habló Zaratustra/Más allá del bien y el mal/El anticristo/El ocaso de los ídolos,Friedrich Nietzsche,4.31
63175,Del Sentimiento Tragico De La Vida,Miguel de Unamuno,4.06
63189,Familia de Pascual Duarte (Estudio Literario),Liliana Ramirez,3.48
63213,The Dunwich Horror and Others,H.P. Lovecraft,4.2
63217,"The Dark Worlds of H.P. Lovecraft, Vol 1",H.P. Lovecraft,3.8
63219,El beso de la mujer araña,Manuel Puig,3.98
63228,La bola de cristal,Miriam Araujo,0
63231,"Guía Práctica De La Bola De Cristal: Incluye La Interpretación De Imágenes Para La Videncia, Magia Y Adivinación",Ramón Plana,0
63235,"Queen & Country, Vol. 3: Bola de Cristal",Greg Rucka,3.98
63242,El Progreso del Peregrino,Juan Bunyan,4
63246,El Peregrino de Compostela: diario de un mago,Paulo Coelho,3.65
63250,To the Land of the Cattails,Aharon Appelfeld,3.8
63253,Más Platón y menos Prozac,Lou Marinoff,3.42
63258,"Lestat el Vampiro (Crónicas Vampíricas, #2)",Anne Rice,4.07
63260,El ladrón de cuerpos (Crónicas Vampíricas #4),Anne Rice,3.72
63261,"El Ladron De Cuerpos (Crónicas Vampíricas, #4)",Anne Rice,3.72
63262,"Memnoch El Diablo (Crónicas Vampíricas, #5)",Anne Rice,3.75
63264,Playing Indian,Philip J. Deloria,4.01
63265,The Ultimate King's Indian Attack: Improve Your Results by Playing This Powerful Opening System,Angus Dunnington,3.75
63266,Playing Host to Deity: Festival Religion in the South Indian Tradition,Paul Younger,0
63273,Bible Code Bombshell: Compelling Scientific Evidence That God Authored the Bible,Edwin R. Sherman,3.52
63275,The Original Code in the Bible: Using Science and Mathematics to Reveal God's Fingerprints,Del Washburn,4
63276,Who Wrote the Bible Code?: A Physicist Probes the Current Controversy,Randy Ingermanson,3.17
63278,"Real Bible Codes: According to the Torah, Talmud & Zohar - Including the Bible Codes Program Software (for Download)",Ben Abraham,0
63280,Romancing Vietnam: Inside The Boat Country,Justin Wintle,3.24
63281,Romancing Vietnam: Inside the Boat Country,Justin Wintle,3.24
63292,What They Didn't Teach You about the American Revolution,Mike Wright,3.38
63293,What They Didn't Teach You About World War II,Mike Wright,3.72
63294,What They Didn't Teach You About the Wild West,Mike Wright,3.58
63295,When the Music Stopped,Mike Wright,0
63296,Manage It!: Exploiting Information Systems for Effective Management,Mike Wright,3.5
63298,Buy-Ins and Buy-Outs: New Strategies in Corporate Management,Mike Wright,0
63299,"Management Buy-Ins: Entrepreneurship, Active Investors, and Corporate Restructuring",Ken Robbie,0
63300,Management Buy-Outs,Mike Wright,4
63303,Der kleine Nick,Jean-Jacques Sempé,4.14
63304,Der Kleine Nick Und Die Ferien,Jean-Jacques Sempé,4.2
63309,Family Matters: Why Homeschooling Makes Sense,David Guterson,3.88
63310,"The Country Ahead of Us, the Country Behind",David Guterson,3.38
63312,"Romantic Days and Nights in Chicago, 4th: Romantic Diversions in and around the City",Susan Figliulo,3.75
63313,Night+Day Chicago,Wendy Wollenberg,0
63314,Romantic Days and Nights in Chicago: Intimate Escapes in the Windy City,Susan Figliulo,0
63315,The Fun Seeker's Chicago: The Ultimate Guide to One of the World's Hottest Cities,Ryan Ver Berkmoes,3
63316,Chicago Days/Hoboken Nights,Daniel Pinkwater,4.09
63319,Once Upon A Blue Moose,Daniel Pinkwater,4.2
63321,Lizard Music,Daniel Pinkwater,4.14
63322,The Big Orange Splot,Daniel Pinkwater,4.38
63323,At the Hotel Larry,Daniel Pinkwater,3.89
63324,The Hoboken Chicken Emergency,Daniel Pinkwater,3.85
63325,Dancing Larry,Daniel Pinkwater,3.48
63326,4: Fantastic Novels,Daniel Pinkwater,4.49
63328,The Artsy Smartsy Club,Daniel Pinkwater,3.79
63331,The Education of Robert Nifkin,Daniel Pinkwater,3.95
63332,Uncle Boris in the Yukon: and Other Shaggy Dog Stories,Daniel Pinkwater,3.86
63333,Bad Bear Detectives: An Irving and Muktuk Story,Daniel Pinkwater,3.83
63335,The Lunchroom of Doom,Daniel Pinkwater,3.59
63336,Aunt Lulu,Daniel Pinkwater,3.84
63337,Wingman,Daniel Pinkwater,3.96
63338,The Afterlife Diet,Daniel Pinkwater,3.27
63339,"The Neddiad: How Neddie Took the Train, Went to Hollywood, and Saved Civilization (Neddie & Friends, #1)",Daniel Pinkwater,3.87
63341,Looking for Bobowicz: A Hoboken Chicken Story,Daniel Pinkwater,3.88
63343,"Alan Mendelsohn, The Boy From Mars",Daniel Pinkwater,4.32
63344,Bongo Larry,Daniel Pinkwater,3.85
63345,"Superpuppy: How to Choose, Raise, and Train the Best Possible Dog for You",Jill Pinkwater,3.88
63347,Big Bob and the Magic Valentine's Day Potato,Daniel Pinkwater,3.82
63350,The Werewolf Club Meets Oliver Twit,Daniel Pinkwater,4
63351,Brothers Like Friends,Klaus Kordon,3.87
63353,Hoboken Fish & Chicago Whistle,Daniel Pinkwater,4.6
63355,Wie Spucke im Sand,Klaus Kordon,3.87
63358,"El retorno del Rey (El Señor de los Anillos, #3)",J.R.R. Tolkien,4.53
63359,Armas y Batallas - El Retorno del Rey,Chris   Smith,4.53
63369,Mit dem Rücken zur Wand,Klaus Kordon,4.09
63377,What They Didn't Teach You About the Civil War (What They Didn't Teach You (Paperback)),Mike Wright,3.7
63379,El Señor de los Anillos II: Las dos torres,J.R.R. Tolkien,4.44
63381,Las dosTorres,David  Brawn,4.01
63387,La comunidad del anillo  (El senor de los anillos 1),J.R.R. Tolkien,4.36
63389,"La Comunidad del Anillo (El Señor de los Anillos, #1)",J.R.R. Tolkien,4.36
63390,"La Comunidad del Anillo (The Lord of the Rings, #1)",J.R.R. Tolkien,4.36
63396,Town Plan for the Development of Selb,Collaborative Thearchitects,0
63399,Durch Sin Selbs Unerstorben Vichlichkeit Hin Zuo Grosser Loblichen Heilikeit: Körperlichkeit In Der Vita Heinrich Seuses,Antje Roggenkamp-Kaufmann,0
63401,Phantoms in the Brain: Human Nature and the Architecture of the Mind,V.S. Ramachandran,4.26
63405,Capone: The Life and World of Al Capone,John Kobler,3.9
63406,Capone,John Kobler,3.9
63407,Al Capone: A Biography,Luciano J. Iorizzo,3.81
63409,The St. Valentine's Day Massacre: The Untold Story of the Gangland Bloodbath That Brought Down Al Capone,William J. Helmer,3.9
63410,Al Capone: The Biography of a Self-Made Man,Fred D. Pasley,3.91
63411,Al Capone and His Gang,Alan MacDonald,3.88
63412,Mobsters and Gangsters: Organized Crime in America: From All Capone to Tony Soprano,LIFE Magazine,4
63413,Le Silmarillion,J.R.R. Tolkien,3.92
63417,Jupiter's Travels,Ted Simon,4.18
63421,Jupiter Odyssey,David M. Harland,4.11
63422,Viet Journal,James  Jones,3.62
63424,Hexe Lilli zaubert Hausaufgaben. Schreibschrift. ( Ab 6 J.).,Knister,3.4
63427,Hausaufgaben Konkret: Eine Empirische Untersuchung An Deutschen Und Griechischen Schulen Der Sekundarstufen,Chatzidimou Dimitrios,0
63431,Hausaufgaben: Einstellungen Deutscher Und Griechischer Lehrer,Dimitrios Chatzidimou,0
63436,"12, 20 And 5: A Doctor's Year in Vietnam",John A. Parrish,4.24
63437,Crazy Horse: A Photographic Biography,Bill Moeller,3.33
63438,The Killing of Chief Crazy Horse,Robert A. Clark,3.45
63440,Horse Crazy: Women And the Horses They Love,A. Bronwyn Llewellyn,3.92
63441,Crazy Horse: Young War Chief,George E. Stanley,3.85
63442,Turn the Stars Upside Down,Terry C. Johnston,4.29
63444,Zeke and Ned,Larry McMurtry,3.78
63445,Buffalo Girls,Larry McMurtry,3.62
63446,The Late Child,Larry McMurtry,3.45
